smiles,solvent_smiles,log10_mec
COC(=O)C1=C2C(=C(O)C(=O)N2C)SC(c2ccccc2)(c2ccccc2)S1,CO,4.4789991316733575
CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)C[C@@H]2Cc3ccccc3N[C@H]12,CO,4.477121254719663
O=C1OCc2cc3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c(O)c21,CO,4.320000804264728
C[C@@H]([C@H](O)c1ccccc1)N(C)N=Nc1cnc2c(c1)c(=O)[nH]c(=O)n2C,CO,4.500003068051694
COC(=O)CN(C(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1)c1ccccc1,CO,4.490000641890952
O=C(O)CC(NC(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1)c1ccccc1,CO,4.500003068051694
O=C(O)CC(NC(=O)COc1ccc(/C=C/c2ccc(Br)cc2)cc1)c1ccccc1,CO,4.509995092013399
CC(Oc1ccc(/C=C/c2ccccc2)cc1)C(=O)NC(CC(=O)NN)c1ccccc1,CO,4.459996761920238
O=C1NC(=O)C(C2c3ccccc3Oc3[nH]c(=O)[nH]c(=O)c32)C(=O)N1,CS(C)=O,4.1004739362576546
O=C1NC(=O)C(C2c3ccccc3Oc3[nH]c(=O)[nH]c(=O)c32)C(=O)N1,CO,4.517195897949974
CC(C)=CCc1c2c(c(O)c3c(=O)cc(-c4ccc(O)cc4)oc13)C=CC(C)(C)O2,CO,4.250005028486895
CC1(C)OCC2(CO1)CC(n1cnc3c(NC(=O)c4ccccc4)ncnc31)C2,CO,4.304921161900892
CC(C)=CCC/C(C)=C/C(O)C/C(C)=C/CC[C@@]1(C)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]1(C)O,CO,4.143014800254095
CC1(C)CC[C@@]2(CO)C(=C3C=C[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H]2O)C1,CO,4.320000804264728
CC(C)=CCc1cc(-c2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2O)ccc1O,CO,4.239999792886872
CC(C)=CCc1cc(-c2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2O)ccc1O,CO,4.369994661608428
COc1cc2c(c(O)c1CC=C(C)C)C(=O)C(c1ccc(O)cc1O)CO2,CO,4.130011949671904
COc1cc2c(c(O)c1CC=C(C)C)C(=O)C(c1ccc(O)cc1O)CO2,CO,4.189998144026043
CCCCCCC#Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO,4.313867220369153
CN(C)c1cccc2c1C(=O)C=CC21CCc2ccc(N(C)C)c3c(N(C)C)ccc1c23,CO,4.330007700872759
COC(=O)CC(NC(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1)c1ccccc1,CO,4.490000641890952
CC(C)C(C)C[C@@H](O)[C@@H](C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CO,4.019988159591286
Cc1cc(O)cc(O)c1C(=O)O[C@]1(C)C(=O)C=C2C=C(/C=C/CO)OC=C2C1=O,CO,4.469998642218747
COC(=O)C1=C2C(=C(OC)C(=O)N2C)SC(c2ccccc2)(c2ccccc2)S1,CO,4.3779979478619
C1=CC=C2NCCCCCCCCCN=C3C=CC=CC=C3NCCCCCCCCCN=C2C=C1,CO,4.529994673069142
CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@H](O)[C@]5(C)[C@H]4C[C@@H](O)[C@]23C)C1,CO,3.568201724066995
CCOC1=C2SC(c3ccccc3)(c3ccccc3)SC(C(=O)OC)=C2N(C)C1=O,CO,4.431990625786141
C=CC[C@]12C=C(OC)C(=O)C(OC)=C1O[C@@H](c1ccc3c(c1)OCO3)[C@H]2C,CO,4.2405492482825995
NNC(=O)CC(NC(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1)c1ccccc1,CO,4.529994673069142
Cc1ccc(S(=O)(=O)CC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)cc1,CO,4.164352855784437
NC[C@@H]1CCCC[C@@]1(O)c1cccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)c1,CO,3.863322860120456
CC(C)C(C)[C@@H]1O[C@H]1[C@@H](C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CO,4.019988159591286
O=C(NNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NN1)Nc1ccccc1,CO,4.58000068958904
C1=CC=C2NCCCCCCCCCCN=C3C=CC=CC=C3NCCCCCCCCCCN=C2C=C1,CO,4.500003068051694
CC(C)C(C)C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CO,4.029996228503889
CCCCCCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,CO,4.201397124320452
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c3c(cc2c1)COC3=O,CO,4.799994944688714
CC(C)=CCC/C(C)=C/C(O)C/C(C)=C/CC[C@@]1(CO)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]1(C)O,CO,4.1303337684950066
Cc1cn(C2CC3(COC(C)(C)OC3)C2)c(=O)n(C2CC3(COC(C)(C)OC3)C2)c1=O,CO,3.741939077729199
CC(C)=CCc1c(O)ccc(C2COc3c(CC=C(C)C)c(O)cc(O)c3C2=O)c1O,CO,5.299999496116984
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccc(OC)cc3nc2-1,CO,4.465382851448418
Cn1c(=O)c2c(-c3ccc4c(c3)OCO4)c(Nc3ccccc3)oc2n(C)c1=O,CO,4.200001865406602
CN1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1C1CC(=O)N(c2ccccc2)C1=O,CO,4.639994197400288
COc1c(CC=C(C)C)c(O)cc2c1C[C@H](c1ccc(O)c(CC=C(C)C)c1O)CO2,CCO,4.449987220643427
COc1c(CC=C(C)C)c(O)cc2c1C[C@H](c1ccc(O)c(CC=C(C)C)c1O)CO2,CO,4.859996426960462
Cc1ccc(S(=O)(=O)C/C=C2\O[C@@H](n3ccc(=O)[nH]c3=O)[C@@H]3OC(C)(C)O[C@H]23)cc1,CO,4.012837224705172
CNC[C@@H]1CCCC[C@@]1(O)c1cccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)c1,CO,3.8808135922807914
CN1N=C(c2ccccc2)c2cc(Cl)ccc2N=C1NN=Cc1cccc(N(C)C)c1,CO,4.600003086627741
C=C([C@H](O)CC(C)C(C)C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CO,4.01000297412706
O=C1NC(=O)C(C2c3cc(Cl)ccc3Oc3[nH]c(=O)[nH]c(=O)c32)C(=O)N1,CO,4.2878017299302265
CCOC(=O)C1(O)C(=O)N(C)C2(O)CSC(c3ccccc3)(c3ccccc3)SC12,CO,4.450002630173186
C=C(C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)C(C)C,CO,4.049996727620201
CN(C)C[C@@H]1CCCC[C@@]1(O)c1cccc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)c1,CO,3.886490725172482
CC(C)C(C)[C@@H]1O[C@H]1[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C,CO,4.01000297412706
COC(=O)C1=C(C(=O)OC)[C@@H](c2ccccc2)N(C(=O)c2ccccc2)[C@H]1c1ccccc1,CO,4.283301228703549
COC[C@H]1O[C@@H](Oc2cccc3cc4c(c(OC)c23)C(=O)OC4)[C@H](OC)[C@@H](OC)[C@@H]1OC,CO,4.969997998598342
C1=CC=C2NCCCCCCCCCCCN=C3C=CC=CC=C3NCCCCCCCCCCCN=C2C=C1,CO,4.490000641890952
CCCCCCCCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,CO,4.195899652409234
COc1cc(Cn2c3ccccc3c3cc(C)cc(OC)c32)cc2c1[nH]c1ccccc12,CO,4.949999542859922
O=C(COc1ccc(/C=C/c2ccccc2)cc1)NC(Cc1c[nH]c2ccccc12)C(=O)O,CO,4.469998642218747
COc1cccc2c1Oc1[nH]c(=O)[nH]c(=O)c1C2C1C(=O)NC(=O)NC1=O,CO,4.303196057420489
CCOC(=O)NCCc1cc(OC)c(OC)c2c1C(=O)C(=O)c1cc(OC)c(OC)cc1-2,CO,4.576916955965207
CCOC(=O)C(O)(C(=O)OCC)C1SC(c2ccccc2)(c2ccccc2)SCC1=O,CO,4.459000239268694
CCOC(=O)N1CCc2cc3c(c4c2c1c(OC(C)=O)c1ccccc14)OCO3,CO,4.704150516839799
CCC(C)C(=O)OC1=C(OC)C(=O)c2c(oc(-c3ccc(OC)cc3)c(OC)c2=O)C1=O,CO,4.400002345927956
COc1cc([C@@H]2OC[C@H]3C(=O)OC[C@H]32)cc(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CO,2.7299742856995555
CC(=O)O[C@H]1C[C@H](O)CC2=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)[C@H]5CC(C)=C(C)C(=O)O5)[C@@]4(C)CC[C@@H]3[C@]21C,CO,3.662757831681574
Cc1ccc(N2C(=O)CC(C3c4c(Cl)c(Cl)c(Cl)c(Cl)c4C(=O)N3C)C2=O)cc1,CO,4.690001046883063
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12OC(=O)[C@](C)([C@H]1[C@@H]3C(=O)OC)[C@@H](O)[C@@H]1CN=N[C@@H]12,CO,2.552668216112193
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(/C=C/c2ccccc2)cc1,CO,4.439997050795336
CC1(C)[C@H](OC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)C[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)O[C@H]31,CO,4.061075323629792
COc1cc(C2CC(=O)c3c(O)c4c(c(CC=C(C)C)c3O2)OC(C)(C)C=C4)ccc1O,CO,4.660001720102883
Cc1ccc(S(=O)(=O)CC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@@H]3OC(C)(C)O[C@@H]32)cc1,CO,4.1673173347481764
COc1cc(C2OCC3C(c4ccc(O)c(OC)c4)c4c(O)cc(O)cc4C23)ccc1O,CO,4.369994661608428
CCCCCCCCCCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,CO,4.201397124320452
O=C1N[C@@H]2CCCC[C@H]2NC(=O)C2=CN(C=CC2)Cc2cccc(c2)CN2C=CCC1=C2,CO,3.9590413923210934
CC1=CC[C@@H]2C(C(=O)NCCCC(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,CO,3.970021265828366
CCCCOc1nc(NC(C)=O)nc2c1N(C(C)=O)C(C)(COC(C)=O)C(OC)N2,CO,4.155336037465061
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1[C@@H](N(C)Cc1ccccc1O)CC2,CO,4.509995092013399
NNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(/C=C/c2ccccc2)cc1,CO,4.450002630173186
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)Oc1ccc(/C=C/c2ccccc2)cc1,CO,4.439997050795336
C1=CC=C2NCCCCCCCCCCCCN=C3C=CC=CC=C3NCCCCCCCCCCCCN=C2C=C1,CO,4.519998529118848
CCCCCCCCOCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,CO,4.152288344383057
O=C(COc1ccc(/C=C/c2ccc(Br)cc2)cc1)NC(Cc1c[nH]c2ccccc12)C(=O)O,CO,4.529994673069142
COc1ccc(-c2cc(=O)c3c(O)c([C@H]4C[C@@H](O)[C@@H](O)[C@@H](C)O4)c(O)cc3o2)cc1O,CO,4.320000804264728
CC(=O)O[C@@H]1CC2=CC[C@@H]3[C@H](C[C@@H](O)[C@]4(C)[C@@H]([C@@](C)(O)[C@H]5CC(C)=C(C)C(=O)O5)CC[C@@H]34)[C@@]2(C)[C@@H](O)C1,CO,3.4913616938342726
O=C(OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)C(CO)=C(CO)[C@H]2CCO)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(O)cc1,CO,3.9299805905155147
CC(=O)Nc1cc2c(ncn2[C@H]2C[C@H](OC(C)=O)[C@@H](COC(C)=O)O2)c(=O)[nH]1,CO,4.198657086954423
C/C=C(\C)C(=O)Oc1c(O)c(OC)c(O)c2c(=O)c(OC)c(-c3ccc(OC)cc3)oc12,CO,4.519998529118848
CCC(C)C(=O)Oc1c(O)c(OC)c(O)c2c(=O)c(OC)c(-c3ccc(OC)cc3)oc12,CO,4.30999192878118
COC1=C(OC)C(=O)[C@]23COc4c5c(cc(c42)[C@H](O)[C@H](C)[C@](C)(O)[C@H]2O[C@]23C1)OCO5,CO,4.469998642218747
Nc1nc(/C=C\Sc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO,4.394451680826216
CC(Oc1ccc(/C=C/c2ccccc2)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NN,CO,4.420005284959052
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CO,4.239999792886872
COC1=C2SC(c3ccccc3)(c3ccccc3)SC(C(=O)NCc3ccccc3)=C2N(C)C1=O,CO,4.551998619049009
COC(=O)C1=C2C(=C(NCc3ccccc3)C(=O)N2C)SC(c2ccccc2)(c2ccccc2)S1,CO,4.462998107529896
CCCCCCCCCCCCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,CO,4.198657086954423
CCOC(=O)C(Cc1cc(CC(C(=O)OCC)C(=O)OCC)c2ccccc2c1C)C(=O)OCC,CO,4.799994944688714
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1,CO,4.509995092013399
C/C=C(\C)C(=O)Oc1c(OC)c(OC)c(O)c2c(=O)c(OC)c(-c3ccc(OC)cc3)oc12,CO,4.289990066054319
CCOC(=O)N1CCc2cc3c(c4c2c1c(OCc1ccccc1)c1ccccc14)OCO3,CO,4.6739419986340875
NNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1,CO,4.500003068051694
Cc1c(SCCCSSCCCSc2c(C)n(C)c(=O)n(C)c2=O)c(=O)n(C)c(=O)n1C,CO,2.3283796034387376
COC(=O)CC(O)(C(=O)OC)[C@H]1c2c(C(=O)OC)cc(OC)c(OC)c2O[C@@H]1C(=O)OC,CO,4.379994040165742
CC1(C)OCC2(CO1)CC(n1cnc3c(N(C(=O)c4ccccc4)C(=O)c4ccccc4)ncnc31)C2,CO,4.336459733848529
O=C(OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)[C@@H]4O[C@]4(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(O)cc1,CO,4.01000297412706
CCCCCCCCCCCCCCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,CO,4.198657086954423
C=C(C)C1Cc2c(oc3c4c(cc(O)c3c2=O)OC(C)(C)C=C4)-c2c(O)cc(OC)c(O)c21,CO,4.349997839199033
C=CC(C)(C)c1ccc2c3c([nH]c2c1)[C@@]1(C)[C@@H](CC[C@@]2(O)[C@@]45O[C@@H]4[C@@H](O)[C@@H](C(=C)C)O[C@H]5CC[C@@]21C)C3,CO,4.354108439147401
CSc1nc2c(ncn2[C@@H]2OC[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c(=O)[nH]1,CO,4.099991233544684
C#Cc1nc(N)c2ncn([C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)c2n1,CO,4.14921911265538
COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@@H]4[C@@]3(C)[C@H]([C@H](O)C[C@@]4(C)C(=O)[C@@H]3COC(=O)C3)[C@@]2(C)C1=O,CO,3.3199384399803087
COc1c(OC(C)=O)c(OC)c2occ(-c3ccc(OC(C)=O)cc3)c(=O)c2c1OC(C)=O,CO,4.379994040165742
COc1cc(O)c(C(C)=O)c(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c1,CO,4.239999792886872
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(CO)cc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,CO,4.079181246047625
CC(=O)O[C@@H]1CC2=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)[C@H]5CC(C)=C(C)C(=O)O5)[C@@]4(C)CC[C@@H]3[C@@]2(C)[C@@H](OC(C)=O)C1,CO,3.5440680443502757
CC(C)C(=O)Nc1cc2c(ncn2[C@H]2C[C@H](OC(=O)C(C)C)[C@@H](COC(=O)C(C)C)O2)c(=O)[nH]1,CO,4.117271295655764
COc1nc2c(ncn2[C@@H]2OC[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c(=O)n1C,CO,4.0
C=CCc1ccc(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1,CO,3.4000196350651586
CCOC(=O)C(O)(C(=O)OCC)C1SC(c2ccccc2)(c2ccccc2)SC(C(=O)OC)C1=O,CO,4.210986973832146
C=C(C)C1(C(=O)OCC)SC2=C(C(=O)OCC)CC(N3C(=O)c4ccccc4C3=O)C(=O)N21,CO,4.769998041570339
COc1cc(O)c2c(c1-c1c(OC)cc(O)c3c1CCc1cc(O)ccc1-3)CCc1cc(O)ccc1-2,CCO,4.7099988280251885
COc1cc(O)c2c(c1-c1c(OC)cc(O)c3c1CCc1cc(O)ccc1-3)CCc1cc(O)ccc1-2,CCO,4.869999858634525
COc1cc(O)c2c(c1-c1c(OC)cc(O)c3c1CCc1cc(O)ccc1-3)CCc1cc(O)ccc1-2,CO,4.340007617996673
COc1cc([C@H]2OC[C@H](Cc3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c3)[C@@H]2CO)ccc1O,CCO,3.970021265828366
COc1cc([C@H]2OC[C@H](Cc3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c3)[C@@H]2CO)ccc1O,CO,4.16999753706657
CN1C(=O)C(/N=c2\[nH]c(Cc3ccc4c(c3)OCO4)cn2C)=N/C1=N\CCS(=O)(=O)O,CO,4.135132651376775
CCC(C)C(=O)Oc1c(OC(C)=O)c(OC)c(O)c2c(=O)c(OC)c(-c3ccc(OC)cc3)oc12,CO,4.159988050381987
C=CC(C)(C)c1ccc2c(c1)NC(=O)[C@@]1(C)[C@@H](CC[C@@]3(O)[C@@]45O[C@@H]4[C@@H](O)[C@@H](C(=C)C)O[C@H]5CC[C@@]31C)CC2=O,CO,4.40823996531185
O=C(O[C@@H]1C[C@@](O)(CO)[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C[C@H]21)c1ccc(O)cc1,CO,4.099991233544684
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6cccc(C(=O)O)c6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,CO,4.0
COc1ccc(C(OC[C@@H]2C[C@H](O)[C@H](n3ccc(=O)[nH]c3=O)O2)(c2ccccc2)c2ccc(OC)cc2)cc1,CO,4.383815365980431
COc1ccc(C(OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)CC[C@@H]2O)(c2ccccc2)c2ccccc2)cc1,CO,3.989983458301399
CC(C)(C#CC(C)(C)OOC(=O)c1ccccc1C(=O)c1ccccc1)OOC(=O)c1ccccc1C(=O)c1ccccc1,CO,4.783903579272735
O=C(O[C@H]1[C@@H]2C[C@@H]3OC[C@@](O)([C@H]2[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O3)[C@@H]1O)c1ccc(O)cc1,CO,5.209997296082369
COC1=CC[C@@H]2C[C@H]3O[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C[C@H]4[C@](C)(O)[C@H](OC)[C@@H](O)[C@H]([C@@]2(C)C1=O)[C@@]34C,CO,3.340047317661393
COc1ccc(C(OC[C@@H]2C[C@H](O)[C@H](n3cnc4c(=O)[nH]cnc43)O2)(c2ccccc2)c2ccccc2)cc1,CO,4.334453751150931
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(C(=O)O)cc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,CO,4.2552725051033065
COc1c(C)c(O)c(Cc2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3)c(O)c1C(=O)C(C)C,CO,3.8599784416420206
C=CC(C)(C)c1[nH]c2ccccc2c1CC1NC(=O)[C@H]2C[C@@]3(O)c4ccccc4N(C(C)(C)C=C)[C@H]3N2C1=O,CO,4.617000341120899
C=CC(C)(C)N1c2ccccc2[C@]2(O)C[C@@H]3C(=O)N4/C=C\C(C)(C)c5[nH]c6ccccc6c5/C=C\4C(=O)N3[C@H]12,CO,4.47567118832443
CCCCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)c2n1,CO,4.1673173347481764
COC(=O)c1cc(OC)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@](O)(CO)[C@H]2O)c(OC)c1,CO,4.059979716944162
O=C(O[C@H]1[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@](O)(CO)[C@@H]1O)c1ccc(O)cc1,CO,4.099991233544684
CNC(=O)c1ccc([C@H]2CC[C@]3(O)[C@@H]4CCC5=C[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,CO,4.204119982655925
CCOC(CN(Cc1cc(C)c2[nH]c3c(OC)cc(OC)cc3c2c1C)S(=O)(=O)c1ccc(C)cc1)OCC,CO,4.789792167730675
COc1ccc(C(OC[C@@H]2C[C@H](O)[C@H](n3cnc4c(=O)n(C)cnc43)O2)(c2ccccc2)c2ccccc2)cc1,CO,4.315970345456917
CCNC(=O)c1ccc([C@H]2CC[C@]3(O)[C@@H]4CCC5=C[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,CO,4.230448921378274
COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c3c(cc2c1)COC3=O,CO,4.67999991622922
CCC(C)C(=O)c1c(O)c(Cc2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3)c(O)c(C)c1OC,CO,4.320000804264728
C=C[C@@H](CO)[C@@H]1C[C@H]2c3[nH]c4cccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c4c3CCN2C=C1C(=O)OC,CO,4.589994256560121
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H]2C(C)=CC[C@H]12,CO,3.899984562549391
CCCNC(=O)c1ccc([C@H]2CC[C@]3(O)[C@@H]4CCC5=C[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,CO,4.079181246047625
CC(C)NC(=O)c1ccc([C@H]2CC[C@]3(O)[C@@H]4CCC5=C[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,CO,4.301029995663981
O=C(OC[C@@]1(O)CO[C@@H](O[C@H]2[C@H](OCCc3ccc(O)cc3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H]1O)c1ccc(O)cc1,CO,4.149988456491476
CCC(C)C(=O)Oc1c(OC(C)=O)c(OC)c(OC(C)=O)c2c(=O)c(OC)c(-c3ccc(OC)cc3)oc12,CO,4.120014252078067
CCC(C)C(=O)Oc1c(OC)c(OC)c(OC(C)=O)c2c(=O)c(OC)c(-c3ccc(OC(C)=O)cc3)oc12,CO,4.369994661608428
CC(C)CNC(=O)c1ccc([C@H]2CC[C@]3(O)[C@@H]4CCC5=C[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,CO,4.380211241711606
CCCC(=O)c1c(O)c(Cc2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3)c(O)c(C)c1OC,CO,4.200001865406602
CCCCNC(=O)c1ccc([C@H]2CC[C@]3(O)[C@@H]4CCC5=C[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,CO,4.3222192947339195
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(C(=O)NCCO)cc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,CO,4.301029995663981
COc1nc2c(ncn2[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c(=O)[nH]1,CO,4.049996727620201
CSc1nc2c(ncn2[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)c(=O)[nH]1,CO,4.130011949671904
